질문,디렉토리
13110,여권 발급 질문들,"여권, 비자 민원"
13111,자동차 명의이전 서류,교통민원
13112,여권번호조회,"여권, 비자 민원"
13113,민증 벌금,주민등록증 발급
13114,전입신고후 자동차등록증 주소지,교통민원
13115,양육수당빨간날걸리면전날들어오나요,"직업, 취업"
13116,양육수당신청 문의해요.,"가족, 이혼"
13117,주민등록증 재발급시 현재 거주하는 주...,주민등록증 발급
13118,양육수당 빠릅답변 감사하겠습니다.,"법, 법률"
13119,어린이집보내고있는데 양육수당받으면?,유아교육기관
13120,범죄경력제보서란무었인가요?,"범죄, 추리 애니메이션"
13121,서대문 구청에 여권사진 찍는 기계잇어...,서대문구
13122,아빠쪽으로 전입신고할려는데,"부동산, 건축 민원"
13123,개명신청시에 서류준비,"가족, 개인 민원"
13124,잔액남은 교통카드,교통민원
13125,출생신고시부모와주소가일치해야하나요...,제신고 민원
13126,민원24 주민등록증,주민등록증 발급
13127,고등학교 졸업증명서 발급,가족관계 증명민원
13128,만17세 주민등록증,주민등록증 발급
13129,세대주 전입신고 대리인관련 질문입니...,"부동산, 건축 민원"
13130,동거인 전입신고,"부동산, 건축 민원"
13131,민증언제나오죠?,"사회, 정치"
13132,청소년 보건증,의료보건제도
13133,범죄경력조회회보서 발급,"가족, 개인 민원"
13134,주민등록증 언제부터 사용할 수 있나요...,주민등록증 발급
13135,97년생 주민등록증,주민등록증 발급
13136,전입신고 여쭤봅니다. 빠른답변 부탁드...,"부동산, 건축 민원"
13137,양육수당에대해서..,"아동, 청소년 복지"
13138,미성년자 등본발급(급해요!ㅠㅠ),주민등록증 발급
13139,민증 발급 기간,주민등록증 발급
13140,왜 자격증으로는 등본을 발급못받는거...,가족관계 증명민원
13141,보건증 우편발급 가능한가요?,의료보건제도
13142,95년1월생 여권발급신청시 필요한 준비...,"여권, 비자 민원"
13143,청소년등본 뗄려는대,"가족, 개인 민원"
13144,새 여권 발급과 전자여권 발급,"여권, 비자 민원"
13145,혼인관계증명서에사별을뭐라고뜨나요,가족관계 증명민원
13146,배우자될사람 여권 발급 대리신청,"여권, 비자 민원"
13147,공공아이핀 발급 방문신청,주민등록증 발급
13148,중2 등본떼기,가족관계 증명민원
13149,주민등록증을 만들어야하는데요,주민등록증 발급
13150,보건증 인터넷발급 공인인증서없이 발...,주민등록증 발급
13151,민증나오는나이,주민등록증 발급
13152,청소년 보건증 발급에 대해,의료보건제도
13153,주민등록등본,주민등록증 발급
13154,혼인신고 질문,"부동산, 건축 민원"
13155,8월양육수당,"아동, 청소년 복지"
13156,보건증을 발급받을때 주민등록상의 주...,의료보건제도
13157,보건증에대해,의료보건제도
13158,신분증발급,주민등록증 발급
13159,주민등록등본 뗄려고 하는데;,주민등록증 발급
13160,전입신고하려는데,"부동산, 건축 민원"
13161,고교졸업증명서 발급,주민등록증 발급
13162,"은평구청에서 보건증,등본 발급받으려...",주민등록증 발급
13163,미성년자의 전입신고에 관해서 질문드...,부동산
13164,토요일 여권 접수시 발급기간,"여권, 비자 민원"
13165,혼인신고 후 전입신고,제신고 민원
13166,거주불명등록이 되어 있는데요.. 지방...,주민등록증 발급
13167,자동차 이전등록시 필요한 것들..,교통민원
13168,보건증 접수증 없어지면 어떻하죠???,의료보건제도
13169,주민등록증 발급통지서 재발급,주민등록증 발급
13170,보건증검사할때,의료보건제도
13171,보건증뗄려는데,의료보건제도
13172,주민등록증,주민등록증 발급
13173,주민등록증 발급 질문!,주민등록증 발급
13174,여권연장할때 주민등록증,"여권, 비자 민원"
13175,출생신고 양육수당,제신고 민원
13176,장애인 차량 공동 명의가 몇명까지 가...,장애인복지
13177,"세목별 과세증명, 납세사실증명 두개는...",가족관계 증명민원
13178,무범죄사실증명서 신분증복사본 갖고가...,"여권, 비자 민원"
13179,개명허가후 미신고시,"가족, 개인 민원"
13180,대학교 재직증명서 어디서 발급받나요?,주민등록증 발급
13181,주민등록증잃어 버리면 다른곳에어 신...,주민등록증 발급
13182,인감증명서 질문 드립니다.,가족관계 증명민원
13183,출생신고벌금,제신고 민원
13184,민증 사진,주민등록증 발급
13185,주민등록증 발급날짜,주민등록증 발급
13186,자동차 이전 등록문의드립니다,교통민원
13187,민원발급기에대해 질문있습니다.,가족관계 증명민원
13188,민증 준비물,주민등록증 발급
13189,민증발급이요,주민등록증 발급
13190,보건증잃어버려서 다시발급하고싶어요,생활
13191,무인민원발급기 질문입니다.,가족관계 증명민원
13192,보건증발급,의료보건제도
13193,주민등록등본은 자신이사는곳에서만되...,주민등록증 발급
13194,고교 재학증명서 인터넷발급 어디서 되...,제신고 민원
13195,주민등록증 질문!,주민등록증 발급
13196,주민등록증발급,주민등록증 발급
13197,타지역에서 주민등록증 재발급 후,주민등록증 발급
13198,"청소년증,등본발급",주민등록증 발급
13199,주민등록증 발급,주민등록증 발급
13200,보건증 발급 질문 !!,의료보건제도
13201,주민등록증 면허증 주소,주민등록증 발급
13202,보건증 취득질문내공100,의료보건제도
13203,개명시  민증 재발급  문의,주민등록증 발급
13204,97년생 민증언제나와요 ?,주민등록증 발급
13205,주민등록증 만드는 나이는?,주민등록증 발급
13206,전입신고 관련 질문입니다.,"부동산, 건축 민원"
13207,개명 신청할 때 필요로 하는 서류,"가족, 개인 민원"
13208,주민등록증발급기간,주민등록증 발급
13209,양육수당 지급이요,"아동, 청소년 복지"
13210,여권번호 미리 알수있는나요?,"여권, 비자 민원"
13211,개명할때 필요로 하는 서류..,"가족, 개인 민원"
13212,주민등록등본 가족 발급,주민등록증 발급
13213,여권신청 어디서 하나요?,"여권, 비자 민원"
13214,주민등록증 발급통보가 오지않아도 만1...,주민등록증 발급
13215,보건증 질문좀 합니다,의료보건제도
13216,가족관계 증명서 발급하는법,가족관계 증명민원
13217,경찰서 운전면허 재발급시간,교통민원
13218,혼인신고 질문입니다.,제신고 민원
13219,개명신청을하려는데..,계약
13220,등본질문이요,가족관계 증명민원
13221,여권발급기간이 궁금합니다,"여권, 비자 민원"
13222,혼인취소 또는 혼인 무효 처리 방법,"사회, 정치"
13223,1ᆞ거주지에서 주민등록신청후 타지역...,주민등록증 발급
13224,혼인신고질문이요!,제신고 민원
13225,전학갈때등본,가족관계 증명민원
13226,전입 신고 문의드립니다,"부동산, 건축 민원"
13227,주민등록증 사용할수있는나이,주민등록증 발급
13228,민증 받으라는 편지가 안와요,주민등록증 발급
13229,개명하려면,"가족, 개인 민원"
13230,보건증에 대해서 질문 있어요.,의료보건제도
13231,재학증명서,가족관계 증명민원
13232,민증 재발급 수령은 언제까지 찾아가면...,주민등록증 발급
13233,주민등록증 발급,주민등록증 발급
13234,주민등록증 갱신할때..,주민등록증 발급
13235,전입신고요,"부동산, 건축 민원"
13236,보건증은 어디서 뗄수 있나요?,의료보건제도
13237,전입 출생신고 ~,제신고 민원
13238,개명후 절차 질문드립니다,"가족, 개인 민원"
13239,등본떼는 방법,가족관계 증명민원
13240,주민등록증이 언제나오고발급이언제가...,주민등록증 발급
13241,온라인 전입신고 전입/전출 구분,"민원, 행정"
13242,혼인신고 관련 질문 입니다~~,제신고 민원
13243,민증발급벌금,주민등록증 발급
13244,미성년자 혼인신고 질문!!,제신고 민원
13245,개명 허가 후 구청 등록,주민등록증 발급
13246,주민등록증에 한자가 잘못되어있어요,주민등록증 발급
13247,여권 발급 질문이,"여권, 비자 민원"
13248,최종학력증명서 떼려고 하는데요,"가족, 개인 민원"
13249,주민등록증 벌금에대해서,주민등록증 발급
13250,"민증,면허증재발급 질문",주민등록증 발급
13251,주소지이전이요,"가족, 개인 민원"
13252,양육수당 질문이요,"아동, 청소년 복지"
13253,인감을때려는데요,가족관계 증명민원
13254,학생증없이주민등록증만들기,주민등록증 발급
13255,미성년자 주소이전,제신고 민원
13256,민증 만들어야하는데 기간이 지낫어요...,주민등록증 발급
13257,주민등록증을 만들려고 하는데요.,주민등록증 발급
13258,전입신고 꼭 해야되나요?,"부동산, 건축 민원"
13259,민증만드는법,주민등록증 발급
13260,여권발급 질문,"여권, 비자 민원"
13261,"인감증명서,등본,등등 발급할수있는곳...",가족관계 증명민원
13262,민증발급기간!!!,주민등록증 발급
13263,이름 성까지 개명하고싶어요! 급히 질...,"가족, 개인 민원"
13264,등록기준지,주민등록증 발급
13265,주민등록증,주민등록증 발급
13266,주민등록증 처음 만들때,주민등록증 발급
13267,엄마와 같이 살다가 혼자 살게 될 때...,"부동산, 건축 민원"
13268,서울시꿈나무카드,기타
13269,주민등록 직권말소,주민등록증 발급
13270,양육수당소급지급이요,"아동, 청소년 복지"
13271,민증발급받을때 학생증없으면안되나요!...,주민등록증 발급
13272,장애인등록,장애인복지
13273,민증 신청기간좀 알려주세요(8월 14일...,주민등록증 발급
13274,여권 유효기간 연장,"여권, 비자 민원"
13275,인감증명서거없는데  본인확인서명확인...,가족관계 증명민원
13276,등본 발급,주민등록증 발급
13277,주민번호등록증발급,주민등록증 발급
13278,개명허가났습니다..이후?어찌?,"가족, 개인 민원"
13279,수리증명서가 뭔가요?,제신고 민원
13280,주민등록증발급나이,주민등록증 발급
13281,오토바이 등록 하려면 어떻게 해야되나...,교통민원
13282,혼인신고에 관해서,생활
13283,혼인신고 준비물에관해서...,제신고 민원
13284,여권신청할때요,"여권, 비자 민원"
13285,주민등록등본 발급,주민등록증 발급
